id,track_name,artist_names,source,release_date,duration,days_on_chart,rank,streams,genre
1wtOxkiel43cVs0Yux5Q4h,Snow On The Beach (feat. Lana Del Rey),"Taylor Swift, Lana Del Rey",Taylor Swift,2022-10-21,256,42,825,472611869,Nhạc nước ngoài
0PBTlQ84CBJF0tBnKGmQa6,FRI(END)S,V,BIGHIT MUSIC,2024-03-15,148,271,826,472562413,Nhạc nước ngoài
5WL2NwqPmiHVJFzHQH9lk6,Vùng Lá Me Bay,Dương Hồng Loan,Yin Yang Media,2017-09-15,194,33,827,471497222,Khác
4iDyFW4a7iCJh2VqSpwGQz,Ai Đưa Em Về,"TIA, Lê Thiện Hiếu",LOOPS Music,2019-10-25,105,548,828,471421528,Khác
01kfSdF9zfcDLri5sSWEoL,RAVE,Dxrk ダーク,Dxrk,2022-03-18,169,3,829,471412410,Nhạc nước ngoài
3bkkMZEAhx7rTVz1C0itRQ,Black Swan,BTS,BIGHIT MUSIC,2020-02-21,180,317,830,470913458,Nhạc Hàn
4bZZVcgWWMWPBwzTTp642w,Filter,BTS,BIGHIT MUSIC,2020-02-21,180,492,831,470913458,Nhạc Hàn
27ycaQnQAxaPiyeg3nr2aB,Midnight Sky,Miley Cyrus,RCA Records Label,2020-08-07,190,32,832,469973155,Nhạc nước ngoài
2rRJrJEo19S2J82BDsQ3F7,Falling,Trevor Daniel,Alamo,2018-10-19,190,309,833,469973155,Nhạc nước ngoài
3TZ7NHkMT82AhwuYsd00Hz,Your eyes tell,BTS,Universal Music LLC,2020-07-24,195,100,834,467907311,Nhạc Hàn
38T0tPVZHcPZyhtOcCP7pF,STAR WALKIN' (League of Legends Worlds Anthem),Lil Nas X,Columbia,2022-09-22,211,8,835,467854924,Nhạc nước ngoài
6wo37KVqFJhtuxPTpLCcfe,Takeaway,"The Chainsmokers, ILLENIUM, Lennon Stella",Disruptor Records/Columbia,2019-07-23,211,100,836,464799530,Khác
214nt20w5wOxJnY462klLw,Miss Americana & The Heartbreak Prince,Taylor Swift,Taylor Swift,2019-08-23,211,24,837,464799530,Nhạc nước ngoài
1RDvyOk4WtPCtoqciJwVn8,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],"Jung Kook, BTS, FIFA Sound",Katara Studios | 2101 Records under exclusive license to UnitedMasters LLC,2022-11-20,201,278,838,463776517,Nhạc nước ngoài
43rA71bccXFGD4C8GOpIlN,I Forgot That You Existed,Taylor Swift,Taylor Swift,2019-08-23,234,24,839,463023097,Nhạc nước ngoài
72yP0DUlWPyH8P7IoxskwN,Hold Me Closer,"Elton John, Britney Spears",EMI,2022-08-26,202,6,840,462420098,Khác
1xwAWUI6Dj0WGC3KiUPN0O,Vigilante Shit,Taylor Swift,Taylor Swift,2022-10-21,165,11,841,460050338,Nhạc nước ngoài
2uFaJJtFpPDc5Pa95XzTvg,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,Capitol Records,2021-03-12,176,16,842,458976573,Nhạc nước ngoài
7fK0csBoqbcgUuWGV0cpoD,Obsession,EXO,SM Entertainment,2019-11-15,195,5,843,457826764,Nhạc Hàn
6G8kHiVZ1jW7vHMPVRNZU0,Don’t Matter To Me (with Michael Jackson),"Drake, Michael Jackson",Cash Money/Drake LP6,2018-07-29,231,34,844,456168772,Khác
2pIUpMhHL6L9Z5lnKxJJr9,Attention,NewJeans,ADOR,2022-08-01,180,199,845,454151658,Nhạc Hàn
68HocO7fx9z0MgDU0ZPHro,Every Summertime,NIKI,"MARVEL/Hollywood Records, Inc./Interscope Records",2021-08-10,216,76,846,454069787,Nhạc nước ngoài
0Lmbke3KNVFXtoH2mMSHCw,the boy is mine,Ariana Grande,Republic Records,2024-03-08,174,25,847,453371707,Nhạc nước ngoài
4a5zacCsHLtMC2mcxkqWwn,Sad Forever,Lauv,Lauv,2019-05-31,199,27,848,453102868,Nhạc nước ngoài
1LXX0v5Nk5YR6gip7WL7g1,Mười Năm (Lộn Xộn 3),"Đen, Ngọc Linh",Đen,2019-02-08,217,871,849,452361299,Khác
2QpGZOhTCHHiKmpSO9FW4h,Follow God,Kanye West,Getting Out Our Dreams II / Def Jam Recordings,2016-01-01,159,7,850,450840627,Nhạc nước ngoài
2yLa0QULdQr0qAIvVwN6B5,...Ready For It?,Taylor Swift,"Big Machine Records, LLC",2017-11-03,191,2,851,447318088,Nhạc nước ngoài
4s0dJmVknlUl7V6oK3puzZ,Zombie,DAY6,Republic Records - DAY6,2020-04-29,242,1,852,444756478,Nhạc Hàn
0AS63m1wHv9n4VVRizK6Hc,Mercy,Shawn Mendes,Island Records,2019-02-20,177,137,853,444511189,Nhạc nước ngoài
6fFTPGGItuEpjwXRUIr4rk,comethru,Jeremy Zucker,Republic Records,2018-12-14,196,51,854,443690218,Nhạc nước ngoài
0Q5VnK2DYzRyfqQRJuUtvi,LOVE DIVE,IVE,STARSHIP Entertainment,2022-04-05,177,209,855,443318366,Nhạc Hàn
4uBLaFDw6coxRWyB6pfgKY,(bé),Ngọt,Ngọt,2019-10-01,197,5,856,441779925,Nhạc Việt
2o1pb13quMReXZqE7jWsgq,intro (end of the world),Ariana Grande,Republic Records,2024-03-08,92,199,857,441319380,Nhạc nước ngoài
62VpKdGyA7OIyUCj3a3LPU,5 in the Morning,Charli xcx,Atlantic Records UK,2018-05-26,214,1,858,438531946,Nhạc nước ngoài
7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,XXXTENTACION,Bad Vibes Forever / EMPIRE,2018-06-29,214,12,859,438531946,Nhạc nước ngoài
186NCtNk1tUYS7c2DxgJ7O,Christmas Tree,V,MOST CONTENTS,2021-12-24,210,462,860,436633023,Nhạc nước ngoài
0yB4jrSwN0bFtFRDR5vyMj,Love Shot,EXO,SM Entertainment,2018-12-14,212,3,861,436563799,Nhạc Hàn
0i0wnv9UoFdZ5MfuFGQzMy,Last Hurrah,Bebe Rexha,Warner Records,2019-02-08,212,76,862,436563799,Nhạc nước ngoài
1fzAuUVbzlhZ1lJAx9PtY6,Daylight,Taylor Swift,Taylor Swift,2019-08-23,223,10,863,436457336,Nhạc nước ngoài
26hOm7dTtBi0TdpDGl141t,Die For You,Joji,88rising Music,2022-11-04,212,59,864,435856354,Nhạc nước ngoài
0RbW8kWozrVSIGb4V13o0o,Hurricane,Kanye West,Rock The World/IDJ/Kanye LP7,2021-08-29,243,3,865,435759854,Nhạc nước ngoài
6AtZLIzUINvExIUy4QhdjP,I Knew You Were Trouble (Taylor's Version),Taylor Swift,Taylor Swift,2021-11-12,220,4,866,435544588,Nhạc nước ngoài
0KU7sp0ABZQrJFWEeXagMO,OMG What's Happening,Ava Max,Atlantic Records,2020-09-17,214,53,867,434549931,Nhạc nước ngoài
6ZHGdNYXz1l1YW2tGumJbJ,Chờ Đợi Có Đáng Sợ,Andiez,Yin Yang Media,2020-07-24,253,26,868,430242661,Khác
3i9UVldZOE0aD0JnyfAZZ0,Lover (Remix) [feat. Shawn Mendes],"Taylor Swift, Shawn Mendes",Taylor Swift,2019-11-14,233,50,869,429460263,Nhạc nước ngoài
7C39RtGhnEw7cyf0Pyw7PV,Saint-Tropez,Post Malone,Republic Records,2019-09-13,182,10,870,427251494,Nhạc nước ngoài
0cqRj7pUJDkTCEsJkx8snD,Shake It Off,Taylor Swift,"Big Machine Records, LLC",2018-11-30,228,11,871,426731798,Nhạc nước ngoài
6cqH1q7g5GeRVQVMK1Vc7f,Weekend,TAEYEON,SM Entertainment,2021-07-09,184,10,872,426691728,Nhạc Hàn
7MZF7YLxOP2to9iblSulLc,Modern Loneliness,Lauv,Lauv,2020-02-04,181,8,873,424656464,Nhạc nước ngoài
6NEoeBLQbOMw92qMeLfI40,WHISTLE,BLACKPINK,YG Entertainment,2016-08-08,212,55,874,424241120,Nhạc Hàn
0X8DcetL926BYiPJYstJTc,Lucid Dreams,Juice WRLD,Juice WRLD Mixtape / ISR P&D,2017-07-20,213,25,875,424093705,Nhạc nước ngoài
1fLhGF1JfGQYj6EZLndD86,Baby (feat. MARINA & Luis Fonsi),"Clean Bandit, MARINA, Luis Fonsi",Atlantic Records UK,2018-11-09,193,14,876,423261371,Khác
6q7Tz67loOULIPEXo941hk,Crush,Tessa Violet,T∆G Music,2018-10-05,193,22,877,423261371,Nhạc nước ngoài
6TBJkXHPhu3EsMk1bshwuI,ONLY,LeeHi,"Genie Music Corporation, Stone Music Entertainment",2021-09-09,241,578,878,422336325,Nhạc Hàn
2IAR0DziHCjSu16gR4ihvy,Nothing,Bruno Major,Bruno Major,2020-06-05,163,20,879,422219728,Nhạc nước ngoài
1nH2PkJL1XoUq8oE6tBZoU,Sacrifice,The Weeknd,XO / Republic Records,2022-01-06,189,9,880,420778746,Nhạc nước ngoài
1Spmq0UazGU6ovMIlGldZX,Dumb Blonde (feat. Nicki Minaj),"Avril Lavigne, Nicki Minaj",BMG Rights Management (US) LLC,2019-02-08,172,2,881,420536847,Khác
0z8hI3OPS8ADPWtoCjjLl6,Summer of Love (Shawn Mendes & Tainy),"Shawn Mendes, Tainy",Shawn Mendes LP4-5 PS/ Island,2021-08-20,184,12,882,419478510,Khác
4P9Q0GojKVXpRTJCaL3kyy,All Of The Girls You Loved Before,Taylor Swift,Taylor Swift,2019-08-23,221,16,883,419335609,Nhạc nước ngoài
2slqvGLwzZZYsT4K4Y1GBC,Only The Young - Featured in Miss Americana,Taylor Swift,Taylor Swift,2020-01-24,194,29,884,418907346,Nhạc nước ngoài
0ljbDAWHXvX6Fbqy2qs98U,"Giàu Vì Bạn, Sang Vì Vợ (feat. RPT MCK)","RAP VIỆT, RPT MCK",WM Vietnam,2020-10-26,205,127,885,418731873,Khác
6sCvvleqKbeyOkQDieBYgp,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Rihanna,Roc Nation/Def Jam/Hollywood,2022-11-11,197,15,886,417373720,Nhạc nước ngoài
35ovElsgyAtQwYPYnZJECg,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Rihanna,Black Panther 2 Rihanna Recordings,2022-10-28,197,4,887,417373720,Nhạc nước ngoài
543bCW2ruMPmxUBWirQ3MR,Cross Me (feat. Chance the Rapper & PnB Rock),"Ed Sheeran, Chance the Rapper, PnB Rock",Atlantic Records UK,2019-05-23,157,39,888,414094942,Khác
4RewTiGEGoO7FWNZUmp1f4,Celebrity,IU,EDAM Entertainment,2021-04-09,278,20,889,413952327,Nhạc Hàn
5YqltLsjdqFtvqE7Nrysvs,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,Taylor Swift,2021-11-12,193,4,890,413492881,Nhạc nước ngoài
7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),"Central Cee, Lil Baby",Columbia,2024-05-23,141,26,891,412135420,Khác
2gYj9lubBorOPIVWsTXugG,After LIKE,IVE,Starship Entertainment,2022-08-22,177,163,892,411909379,Nhạc Hàn
0L8LOav65XwLjCLS11gNPD,Typa Girl,BLACKPINK,YG Entertainment,2022-09-16,179,344,893,411560227,Nhạc Hàn
4Eefey3uN90Abhbr47zKmC,WINTER FLOWER(Feat.RM),"Younha, RM",C9 ENTERTAINMENT,2020-03-13,214,70,894,409339838,Khác
459mRPsscVLMvVL59gr7EM,Happy,TAEYEON,SM Entertainment,2019-12-12,180,12,895,408851940,Nhạc Hàn
5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",Columbia,2021-07-09,196,7,896,406861794,Nhạc nước ngoài
38GBNKZUhfBkk3oNlWzRYd,NDA,Billie Eilish,Darkroom/Interscope Records,2021-07-30,196,24,897,406861794,Nhạc nước ngoài
0WSTInLqMrT9po0LAHpZCJ,UN Village,BAEKHYUN,SM Entertainment,2019-07-12,206,6,898,406060698,Nhạc Hàn
1HpzOCZbNWzxvvXfSGtSrX,Find U Again (feat. Camila Cabello),"Mark Ronson, Camila Cabello",Columbia,2019-05-24,206,16,899,406060698,Khác
3hUxzQpSfdDqwM3ZTFQY0K,august,Taylor Swift,Taylor Swift,2020-07-24,231,59,900,405949751,Nhạc nước ngoài
2NmsngXHeC1GQ9wWrzhOMf,illicit affairs,Taylor Swift,Taylor Swift,2020-07-24,295,8,901,405164103,Nhạc nước ngoài
74X2u8JMVooG2QbjRxXwR8,Perfect Night,LE SSERAFIM,SOURCE MUSIC,2023-10-27,159,120,902,404960493,Nhạc Hàn
59hBR0BCtJsfIbV9VzCVAp,Set Me Free Pt.2,Jimin,BIGHIT MUSIC,2023-03-17,201,255,903,404951187,Nhạc Hàn
5w9c2J52mkdntKOmRLeM2m,Con Calma,"Daddy Yankee, Snow",El Cartel Records (EC3),2018-05-25,236,12,904,404363670,Khác
2F3N9tdombb64aW6VtZOdo,Down Bad,Taylor Swift,Taylor Swift,2024-04-18,261,13,905,402400973,Nhạc nước ngoài
7FmYn9e7KHMXcxqGSj9LjH,Mastermind,Taylor Swift,Taylor Swift,2022-10-21,191,11,906,401241980,Nhạc nước ngoài
2KnuaZYoGzDoHiBTNYOTXG,Billie Bossa Nova,Billie Eilish,Darkroom/Interscope Records,2021-07-30,197,3,907,400897280,Nhạc nước ngoài
43qX7PiMfluhGyrJrjcP9p,I Need U,BTS,BIGHIT MUSIC,2017-01-06,215,6,908,400774969,Nhạc Hàn
1XJ93XskwJf7PCyIVLbNBt,Anxiety (with Selena Gomez),"Julia Michaels, Selena Gomez",Republic Records,2018-11-02,190,35,909,399816396,Khác
7mFj0LlWtEJaEigguaWqYh,Sweetest Pie,"Megan Thee Stallion, Dua Lipa",300 Entertainment,2022-03-11,201,59,910,399030170,Khác
4bCuBkeVRofawnFkGu05fu,Cần Gì Hơn,"Tiên Tiên, JustaTee",TienTienMusic,2020-03-09,191,246,911,397395027,Khác
4jp4Z02kzzg8gK0NmDGgml,Play,"K-391, Alan Walker, Tungevaag, Mangoo",Kreatell Music,2019-09-13,190,17,912,395860343,Khác
128rj96Z6tTEU3h3awSMdB,OXYGEN,TWICE,Republic Records - TWICE,2020-05-29,194,1,913,395832232,Nhạc Hàn
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),"Powfu, beabadoobee",Columbia,2020-02-28,194,656,914,395832232,Nhạc nước ngoài
6IJTc8xo6XasOU8fpxMU57,Call You Mine,"The Chainsmokers, Bebe Rexha",Disruptor Records/Columbia,2019-11-01,190,185,915,395768866,Nhạc nước ngoài
0ct6r3EGTcMLPtrXHDvVjc,The Nights,Avicii,Universal Music AB,2018-03-20,193,50,916,394716039,Nhạc nước ngoài
4kWO6O1BUXcZmaxitpVUwp,Jackie Chan,"Tiësto, Dzeko, Preme, Post Malone","Universal Music, a division of Universal International Music BV",2018-05-18,192,77,917,394716039,Khác
73YUReisjb3A9ActdLLjJQ,happiness,Taylor Swift,Taylor Swift,2021-03-12,207,5,918,394210820,Nhạc nước ngoài
2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,Interscope Records*,2019-09-23,207,621,919,394107489,Nhạc nước ngoài
22O2Zdfj3jnJZDSzlDMAJp,Heading Home,"Alan Walker, Ruben",Kreatell Music,2019-09-23,207,43,920,394107489,Khác
7oakQhQtktqkdRCY7au6xQ,AI BIET,WEAN,HPM Collective,2019-08-16,194,77,921,392947615,Nhạc Việt
0AtP8EkGPn6SwxKDaUuXec,Remember The Name (feat. Eminem & 50 Cent),"Ed Sheeran, Eminem, 50 Cent",Atlantic Records UK,2019-07-10,184,4,922,391209907,Khác
65NwOZqoXny4JxqAPlfxRF,Psycho (feat. Ty Dolla $ign),"Post Malone, Ty Dolla $ign",Republic Records,2017-12-01,184,33,923,391161900,Khác
6nsLzJfvp5OLd4mgqUJkpq,Waiting For Love,Avicii,Universal Music AB,2018-04-25,184,42,924,391161900,Nhạc nước ngoài
4as4XEOR03oGm1STUKl6pa,BBIBBI,IU,Kakao Entertainment,2018-10-05,281,74,925,388426199,Nhạc Hàn
5kfNriitmkNE8mUbZ7gbq8,Saturday Nights,Khalid,"Right Hand Music Group, LLC/RCA Records",2018-12-13,200,152,926,388220921,Nhạc nước ngoài
27c1dQQ84IxgifgC8cVDsJ,thành phố xa lạ,Phùng Khánh Linh,+84 Vietnam New Wave,2018-12-13,200,72,927,388220921,Nhạc Việt
6Cg4aBvl9tArRHFsbw94Yc,Tôi Là Ai Trong Em (Đồi Thông) (Taxi! Em Tên Gì Ost),ERIK,St.319 Entertainment,2018-03-29,221,25,928,387699538,Nhạc Việt
3n2P3ipLt5mPFVaM0fJHNR,Wrap Me In Plastic - Marcus Layton Radio Edit,"CHROMANCE, Marcus Layton",Columbia/B1 Recordings,2020-05-29,158,83,929,384875582,Khác
44ADyYoY5liaRa3EOAl4uf,Slide Away,Miley Cyrus,RCA/Legacy,2019-08-23,287,45,930,382453045,Nhạc nước ngoài
70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),"Ed Sheeran, Khalid",Atlantic Records UK,2019-07-11,195,340,931,382328531,Khác
0JKGe340YJwfDrpXqPQ8sw,Daechwita,Agust D,BIGHIT MUSIC,2020-05-22,226,142,932,382199645,Nhạc nước ngoài
1Y7AZ3akqDipAyo6mmOQTy,Daechwita,Agust D,BIGHIT MUSIC,2020-05-22,226,104,933,382199645,Nhạc nước ngoài
3omvXShuRPM3zbDpWYqf5g,MORE & MORE,TWICE,Republic Records - TWICE,2020-05-22,226,1,934,382199645,Nhạc Hàn
5QO79kh1waicV47BqGRL3g,Save Your Tears,The Weeknd,Republic Records,2020-03-27,209,410,935,380923818,Nhạc nước ngoài
4AsvGVDWs16fqIiIdDzyvX,Happy New Year,ABBA,Polar Music International AB,2018-12-21,192,20,936,379431448,Nhạc nước ngoài
5s5WpwEoK2V0a1eZq8ES5Y,Em Mới Là Người Yêu Anh,MIN,MIN,2018-05-18,242,268,937,378993456,Nhạc Việt
7rPLZ8Krm6CZIbraFUlnWZ,Make You Feel My Love,Adele,XL Recordings,2017-09-18,236,19,938,378640599,Nhạc nước ngoài
2rPE9A1vEgShuZxxzR2tZH,"thank u, next",Ariana Grande,Republic Records,2018-11-03,191,90,939,378622122,Nhạc nước ngoài
2KnLkZ3z7PO3kgVGHGqDpD,It'll Be Okay,Shawn Mendes,Shawn Mendes LP4-5 PS/ Island,2021-12-01,223,50,940,377849520,Nhạc nước ngoài
6RnkFd8Fqqgk1Uni8RgqCQ,Like I Do,"David Guetta, Martin Garrix, Brooks",Parlophone (France),2018-01-25,210,63,941,377540480,Khác
26wLOs3ZuHJa2Ihhx6QIE6,Teeth,5 Seconds of Summer,UMGRI Interscope,2019-08-23,190,51,942,376943043,Nhạc nước ngoài
7DGFxOJp8gfV3Y1JqOJ1A4,Somewhere In Between,August Wilhelmsson,August Wilhelmsson,2015-11-05,199,2,943,376705225,Nhạc nước ngoài
6pp6xf9zS55GD4nr318XUH,dimple,BTS,BIGHIT MUSIC,2017-09-18,197,25,944,374526019,Nhạc Hàn
2XTquzYQAdT1Hk78bOUwsv,Greatest,Eminem,Aftermath,2017-09-18,197,2,945,374393497,Nhạc nước ngoài
4RhH1PzdkkFAZiWK3wpoVC,Cố Thức Đến Mùa Cây Thay Lá,Thái Đinh,Yin Yang Media,2020-12-11,245,44,946,372378324,Nhạc Việt
0u8rZGtXJrLtiSe34FPjGG,Like Crazy (English Version),Jimin,BIGHIT MUSIC,2023-03-24,212,220,947,372105415,Nhạc Hàn
645YBsxhFPSOKxGep3uHLv,Love Maze,BTS,BIGHIT MUSIC,2018-05-18,276,45,948,372079442,Nhạc Hàn
7b8YOVV5quZcSKEijDgyWB,DDU-DU DDU-DU,BLACKPINK,YG Entertainment,2018-06-15,237,17,949,371767969,Nhạc Hàn
1CAksvEO6oRHd9bBKWAfuY,One Last Time,Ariana Grande,Universal Records,2018-06-15,237,105,950,371767969,Nhạc nước ngoài
7gkWXbAxIYuvtOpcN3p9GJ,God is a woman,Ariana Grande,Republic Records,2018-06-15,237,34,951,371767969,Nhạc nước ngoài
5EYBryPOgIEPB7r5QIy6eG,Fallin' All In You,Shawn Mendes,Island Records,2018-11-09,191,3,952,371103884,Nhạc nước ngoài
4VginDwYTP2eaHJzO0QMjG,Circles,Post Malone,Republic Records,2019-08-23,171,3,953,369435304,Nhạc nước ngoài
6156vnsRddJKe267tuaTRx,Cùng Anh,"Ngọc Dolil, Hagi, Stee",12 trái lê,2018-05-11,210,54,954,369418254,Khác
0kHyKhJMukHEPfeh8s7rdM,Born To Be Yours,"Kygo, Imagine Dragons",Kygo,2018-06-07,210,79,955,369418254,Khác
6bYJAOHKCvy9cSEAUR8NvG,Burning Up (Fire),BTS,BIGHIT MUSIC,2017-01-06,207,12,956,368892893,Nhạc Hàn
6sWd8ZAH5bWWyjwb7ZV2Zb,LALALAY,SUNMI,MAKEUS ENTERTAINMENT,2019-08-16,234,19,957,366863535,Nhạc Hàn
10SRMwb9EuVS1K9rYsBfHQ,Yet To Come,BTS,BIGHIT MUSIC,2022-06-10,194,275,958,366731576,Nhạc Hàn
73RbfOTJIjHzi2pcVHjeHM,What It Is (Solo Version),Doechii,Top Dawg Entertainment/Capitol Records,2023-03-17,190,56,959,365189718,Nhạc nước ngoài
26Fqtv4Aa7kyd1WWGHai6A,Privilege,The Weeknd,Universal Republic Records,2017-11-17,205,3,960,364223696,Nhạc nước ngoài
781JPAiOXdTwvueWI1iJky,Người Lạ Ơi - Hoaprox Remix,"Châu Đăng Khoa, Hoaprox",SUPERBROTHERS,2018-05-31,205,7,961,364223696,Khác
6kPJZM97LwdG9QIsT7khp6,Solo (feat. Demi Lovato),"Clean Bandit, Demi Lovato",Atlantic Records UK,2018-05-25,191,182,962,363028767,Khác
3MhcevYY8fyxliwiLqw1FA,Đã Lỡ Yêu Em Nhiều,JustaTee,NGUYEN THANH TUAN,2018-05-03,190,5,963,363028767,Nhạc Việt
6vvPecFTmWxDfEJ6cYT1wa,Rockstar,LISA,Lloud Co./RCA Records,2024-06-27,138,49,964,360831369,Nhạc nước ngoài
4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake, Selena Gomez, Ozuna, Cardi B","DJ Snake Music Productions Limited, under exclusive license to Geffen Records",2018-09-27,175,216,965,360468171,Khác
0NTtPK7yNN4xT1YQTMxu9y,Krazy (feat. EVY),"Touliver, Binz, Andree Right Hand, EVY",WM Vietnam,2020-07-24,137,29,966,360452331,Khác
6rdkCkjk6D12xRpdMXy0I2,New Jeans,NewJeans,ADOR,2023-07-07,109,26,967,360199920,Nhạc Hàn
296nXCOv97WJNRWzIBQnoj,FEARLESS,LE SSERAFIM,SOURCE MUSIC,2022-05-02,168,109,968,359402436,Nhạc Hàn
48XfojJC87VKLlUotYV0Gm,The Truth Untold (feat. Steve Aoki),"BTS, Steve Aoki",BIGHIT MUSIC,2018-05-18,219,529,969,358938912,Khác
4uOBL4DDWWVx4RhYKlPbPC,Queencard,(G)I-DLE,Cube Entertainment,2023-05-15,161,62,970,358285831,Nhạc Hàn
2EhvCzRw0C7anZHsj284oX,AH YEAH,WINNER,YG Entertainment,2019-05-09,243,17,971,358029079,Nhạc Hàn
3pIigjAWkzwAonXpJ1fmSF,Everybody Hates Me,The Chainsmokers,Disruptor Records/Columbia,2018-03-30,220,31,972,356423090,Nhạc nước ngoài
78qd8dvwea0Gosb6Fe6j3k,Boss Bitch,Doja Cat,Atlantic Records,2020-03-27,183,71,973,355601298,Nhạc nước ngoài
4LkNurbbROI94ZpTagpXJC,Những giấc mơ dài,Mỹ Linh,ANH EM RECORD,2016-12-03,192,2,974,355581732,Nhạc Việt
463iOHBJvE9KeNiRb6xXPM,Ghé Thăm,"Đen, JGKiD (Da LAB), Kimmese, Linh Cáo",Đen,2019-10-04,159,1,975,355502386,Khác
2Eeur20xVqfUoM3Q7EFPFt,the last great american dynasty,Taylor Swift,Taylor Swift,2020-07-24,209,8,976,354493956,Nhạc nước ngoài
71BqAINEnezjQfxE4VuJfq,"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,Taylor Swift,2023-10-26,180,6,977,354130004,Nhạc nước ngoài
0U1W2LZVUX7qTm7dDpqxh6,When You're Gone,Shawn Mendes,Shawn Mendes LP4-5 PS/ Island,2022-03-31,172,1,978,353406834,Nhạc nước ngoài
4nsNzuB6sGMr5MHaIJaW5k,Trên Tình Bạn Dưới Tình Yêu (with 16 Typh),"MIN, 16 Typh",MIN,2020-10-26,180,24,979,352506873,Khác
2MtRG3dLVn8DymzMPoRDuU,Tương Tư,Táo,Yin Yang Media,2020-10-26,180,2,980,352444101,Nhạc nước ngoài
1FEUtj4T87NZooky4ir5A9,Nhu canh vac bay,Hồng Nhung,Hong Nhung,2019-02-28,158,1,981,351993559,Nhạc Việt
5rJ7bdPmr8nfmm2JQ8xHOz,POP!,NAYEON,Republic Records – NAYEON (TWICE),2022-06-24,168,70,982,351100662,Nhạc Hàn
58QhkbaAkLFnn7JwAnAato,Fall,Eminem,Aftermath,2018-06-22,164,2,983,349197894,Nhạc nước ngoài
4btFHqumCO31GksfuBLLv3,Overpass Graffiti,Ed Sheeran,Atlantic Records UK,2021-10-25,237,18,984,348775294,Nhạc nước ngoài
0Oqc0kKFsQ6MhFOLBNZIGX,Doin' Time,Lana Del Rey,Polydor Records,2019-08-30,249,8,985,348051720,Nhạc nước ngoài
6KUE0HSSudAp9AOycaF6SH,Make It Right,BTS,BIGHIT MUSIC,2019-04-12,224,395,986,346511416,Nhạc Hàn
5XWlyfo0kZ8LF7VSyfS4Ew,Drama,aespa,SM Entertainment / Warner Records,2023-11-10,215,79,987,346165094,Nhạc Hàn
3yII7UwgLF6K5zW3xad3MP,22 (Taylor's Version),Taylor Swift,Taylor Swift,2021-11-12,231,4,988,346146285,Nhạc nước ngoài
2VVqxQhALecXvaArlZSVXr,Lo Siento,"SUPER JUNIOR, Leslie Grace, Play-N-Skillz",SM Entertainment,2018-03-16,198,3,989,346141790,Khác
51bYFYWODfYOZU0rwvjiCc,Cho Mình Em,"Binz, Đen",Spacespeakers,2021-06-02,212,570,990,345560319,Khác
2VlLbhGLVJgdOW7kKdWWFc,Six Feet Under,Billie Eilish,Darkroom,2016-05-02,197,15,991,343327534,Nhạc nước ngoài
0UyljEbX9dqI1K0sqdv6B6,SLOW DANCING IN THE DARK,Joji,88rising Music,2018-08-31,190,2,992,342744907,Nhạc nước ngoài
56d6kYZhfhzpoC3s1dRU2V,I Was Never There,"The Weeknd, Gesaffelstein",Universal Republic Records,2018-03-30,230,3,993,342134393,Nhạc nước ngoài
2BgEsaKNfHUdlh97KmvFyo,2002,Anne-Marie,Atlantic Records UK,2018-08-24,308,1469,994,342069643,Nhạc nước ngoài
1trFxVLL8WKhYap543e74l,Airplane pt.2,BTS,BIGHIT MUSIC,2018-05-18,233,103,995,341963626,Nhạc Hàn
2EMbVMhUtYNfuAhTi9HvBk,Lỡ Say Bye Là Bye,"Changg, Lemese",Yin Yang Media,2021-04-16,233,212,996,341575029,Khác
56v8WEnGzLByGsDAXDiv4d,ETA,NewJeans,ADOR,2023-07-21,151,12,997,340569772,Nhạc Hàn
6tCssnvTUREcperDOUTqvA,WANNABE,ITZY,Republic Records - ITZY,2020-03-06,180,187,998,339714206,Nhạc Hàn
1D4VWPeg74fsfBfuTlPVam,Mời Anh Vào Team Em,Chi Pu,Gom Entertainment,2018-11-20,210,241,999,338984230,Nhạc Việt
7n2FZQsaLb7ZRfRPfEeIvr,ELEVEN,IVE,STARSHIP Entertainment,2021-12-01,178,122,1000,337651364,Nhạc Hàn
4OAuvHryIVv4kMDNSLuPt6,Red (Taylor's Version),Taylor Swift,Taylor Swift,2021-11-12,223,4,1001,336524486,Nhạc nước ngoài
