id,track_name,artist_names,source,release_date,duration,peak_rank,previous_rank,days_on_chart,rank,streams
1dwlNRSofg8qKgBTqfqbft,Tái Sinh,Tùng Dương,+84 Vietnam New Wave,2024-11-16,240,73,136,53,2932,3509561
37od1g713ZvI32VA2diR9L,Có đau thì đau một mình,"Orange, Phuc Du",C Mazor,2023-09-15,211,85,147,44,2933,3507976
4fR6oYtlMOiVmCUJGuJTYh,Tình Lỡ,Lệ Quyên,Rang Dong,2017-12-06,246,25,25,2,2934,3496406
0TcbY7JJzalPExhhqpgAQM,"DON'T CARE (feat. Isaac, Quang Hùng MasterD, Negav, Gin Tuấn Kiệt, Vũ Thịnh & Nanon)","ANH TRAI ""SAY HI"", Isaac, Quang Hùng MasterD, Negav, Gin Tuấn Kiệt, Vũ Thịnh, NANON",Anh Trai Say Hi,2024-06-24,260,117,150,10,2935,3470724
0Dq49j3dELbttQVUJbtn0c,Nervous,Shawn Mendes,Island Records,2018-05-09,198,21,48,8,2936,3459466
7LUyhsof4Pwb6qJFNam0dA,Yếu Đuối,Hoàng Dũng,Lirico Entertainment,2018-03-01,228,97,175,177,2937,3450415
6uZya2oCjigBaM7uRhuGZ6,Khi Cô Đơn Em Nhớ Ai,"JUUN D, Rtee",Sony Music Entertainment,2011-06-29,331,187,-1,8,2938,3437934
0NbEWzChj7p6A6ZiyPvEot,Soju Love,Obito,Universal Music Indochina,2022-03-08,191,69,143,22,2939,3425679
2Z8yfpFX0ZMavHkcIeHiO1,Monster (Shawn Mendes & Justin Bieber),"Shawn Mendes, Justin Bieber",Shawn Mendes LP4-5 PS/ Island,2021-01-13,222,12,20,11,2940,3422254
5xOkL4eAs735nm6mcnvfS6,#AiChoAi,"Flo D, Giang Nguyễn",12 trái lê,2016-04-24,160,44,175,180,2941,3419775
1pwyiEOvhXLvlpzTZcgfhe,CHÀNG KHỜ THUỶ CUNG (feat. Negav & GREY D),"ANH TRAI ""SAY HI"", Negav, GREY D",Anh Trai Say Hi,2024-08-31,309,40,156,43,2942,3380641
3NvH1v6NOxlawEoCXjg9sK,điều vô tri nhất,"Kai Đinh, MIN, Hoàng Dũng",Yin Yang Media,2024-06-25,230,69,132,51,2943,3373128
0vzdnvBM4anarLRUjgftYS,Trốn Chạy,"Obito, Shiki",12 trái lê,2023-10-10,170,57,72,5,2944,3365752
1i9QtsQs2gPY5MysvB50VC,Mở Mắt,"Lil Wuyn, Đen",12 trái lê,2023-06-22,260,44,176,23,2945,3356210
22vgEDb5hykfaTwLuskFGD,Sucker,Jonas Brothers,Jonas Brothers Recording,2019-06-11,305,4,169,459,2946,3355562
3vWCRttEOSRmXZs8jfAPSX,01 Chuyện Dở Dang,Ngọt,Ngọt,2024-02-23,212,10,196,23,2947,3354707
4S8d14HvHb70ImctNgVzQQ,I Love It (& Lil Pump),"Kanye West, Lil Pump","Getting Out Our Dreams, Inc./Def Jam Recordings",2018-09-10,305,23,64,22,2948,3354585
0piLGIj0C7RR4B2gowEqmO,Khó Vẽ Nụ Cười (feat. Du Uyen),"Đạt G, Du Uyen",DAT G,2019-09-16,245,63,160,339,2949,3308682
0yEIvBtPsxh7K7VHC2b7vT,H In My Arms,Kha,Kha,2021-01-22,193,129,132,7,2950,3295625
4XhPOkcpNl60Wv5rTPHjdj,Trương Đình Hoàng,Lil Van,MaiDao Music,2024-04-17,219,36,-1,55,2951,3295244
1Rl6XZjjYq7zBJGALyGTZH,"YOU (feat. Song Luân, Anh Tú Atus, Captain & Quang Trung)","ANH TRAI ""SAY HI"", Song Luân, Anh Tú Atus, CAPTAIN BOY, Quang Trung",Anh Trai Say Hi,2024-08-06,197,88,149,30,2952,3285794
0o3rCh03ubOUAEI972qpU5,"YOU (feat. Song Luân, Anh Tú Atus, Captain & Quang Trung)","ANH TRAI ""SAY HI"", Song Luân, Anh Tú Atus, CAPTAIN BOY, Quang Trung",Anh Trai Say Hi,2024-07-15,197,88,143,16,2953,3285794
37uug3gaq86yvFTjV6WkaV,Think About U,Kay Chau Anh,Yin Yang Media,2024-11-11,172,89,195,78,2954,3279908
2DeraySaI3fomlDF6S2NZa,Bài này không để đi diễn,Anh Tú Atus,Yin Yang Media,2022-10-17,179,88,148,24,2955,3274271
2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,Lauv,Lauv,2018-09-09,270,35,187,735,2956,3266186
5smh1aMWQLiZUnAaGOTNaQ,Bỏ Em Vào Balo (Lofi Ver.),Tân Trần,Orinn Music,2021-07-11,187,82,82,47,2957,3262477
2zYc8JUkCUqY7r567OzpUc,Replay trên con Guây (feat. Đan Ni),"Phuc Du, Đan Ni",LOOPS Music,2022-10-10,222,48,119,36,2958,3257282
36fgG6NiEuQXznNgf5y2Ck,một bài hát không vui mấy - Extended Version,"T.R.I, Dangrangto, DONAL",Universal Music Indochina Distributed Labels,2024-12-24,235,38,46,27,2959,3242012
381g0b6QZxC13SzA2HRMIc,Power Up,Red Velvet,SM Entertainment,2018-07-27,187,13,104,25,2960,3194417
5PFMVgxcZ5BXQQHCi8vsCM,Truy Lùng Bảo Vật (feat. 24k.Right & Sofia),"RAP VIỆT, 24k.Right, Sofia",DAT VIET VAC,2023-09-03,291,12,67,13,2961,3188896
3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,Travis Scott,Cactus Jack/Epic,2019-10-06,279,34,142,73,2962,3184849
64MtOI3pXkAdqluI5VH2bC,Vành Khuyên Nhỏ (feat. Liu Grace),"RAP VIỆT, Liu Grace",DAT VIET VAC,2023-07-21,162,52,113,45,2963,3183490
7HEXZEi0o68fflNYw4xhKB,Vành Khuyên Nhỏ (feat. Liu Grace),"RAP VIỆT, Liu Grace",DAT VIET VAC,2023-06-18,162,52,65,28,2964,3183490
2mwVxrwLORLTNznZRZBjK5,Ngôi Sao Cô Đơn,Jack - J97,LOOPS Music,2022-07-19,276,13,65,14,2965,3173192
2BqQ5ZM73pNugfd6NteCPe,Em Đã Có Người Mới (feat. Người cũ),"Tóc Tiên, Người cũ",Yin Yang Media,2021-12-09,200,7,130,114,2966,3145334
5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),"Dua Lipa, DaBaby",Warner Records,2020-12-23,185,51,165,330,2967,3143675
4hdOYl6xm8ry6hZzn9pBqw,QUA TỪNG KHUNG HÌNH (feat. Hustlang Robber & Ngắn),"RAP VIỆT, Hustlang Robber, Ngắn",DAT VIET VAC,2024-11-18,240,19,199,43,2968,3140156
79xFFmGKtEyky0I2G9U9Jg,yêu thì yêu không yêu thì yêu,AMEE,Yin Yang Media,2020-06-12,149,5,96,287,2969,3139613
5DuSzOxHDi1qZycpzIWyhO,I Love You 3000,Stephanie Poetri,Stephanie Poetri,2019-07-13,167,50,58,12,2970,3130507
2rIFRse00Znv6FfpQBdthx,Xem Như Em Chẳng May,Chu Thúy Quỳnh,ATV Media,2021-12-10,206,126,199,25,2971,3112138
3l8JuoE2LHb7hiFo7lKrkh,Quiet Down,NCT DREAM,SM Entertainment,2020-05-01,261,67,67,2,2972,3107010
4pVdTj38qEwfPNjv1LYbu0,Những Câu Hỏi Khi Say,"Bảo Uyên, Trung Quân, DREAMeR",Universal Music Indochina Distributed Labels,2023-10-24,248,141,141,3,2973,3087077
3rxbssNItXaXyqc0wJUsYC,2000 câu hỏi vì sao,AMEE,Yin Yang Media,2024-08-02,216,11,-1,39,2974,3079955
6x6tK1jv76dr6soNQiRXdg,Điều Ta Viết Mùa Xa Nhau,"Đoàn Minh Quân, Tiên Fami",Đoàn Minh Quân,2018-03-01,281,95,95,35,2975,3075251
6LKYeyLt4G4SlZ6OJwFhVS,This Feeling,"The Chainsmokers, Kelsea Ballerini",Disruptor Records/Columbia,2017-03-18,220,12,71,71,2976,3067631
2nRm7BbBcpVaInDBCag61K,Lovedrunk (Feat. Crush),"Epik High, Crush",OURS Co.,2019-02-25,220,72,103,5,2977,3067631
4LWcvlsVnpYDflrviNR3SM,Khóc Ở Trong Club,Hiền Hồ,LOOPS Music,2023-08-14,197,123,184,15,2978,3067286
4Jp3HONKA2ztto0nDs8Qgt,Mượn Rượu Tỏ Tình,"King Of Rap, Emily, HIEUTHUHAI, 24k.Right",Universal Music Indochina Distributed Labels,2020-12-18,167,104,175,37,2979,3049360
0Ryd8975WihbObpp5cPW1t,boyfriend (with Social House),"Ariana Grande, Social House",Republic Records,2019-08-08,265,3,170,304,2980,3041200
38sxHKwaMeDAn4ppmilyas,Kẽo Cà Kẽo Kẹt,Hoàng Thùy Linh,The Leader Entertainment,2019-10-20,265,5,105,74,2981,3041200
0f4VzzQxojITMkyHY6LCci,"SÓNG VỖ VỠ BỜ (feat. Anh Tú, JSOL, ERIK, Dương Domic & Phạm Anh Duy)","ANH TRAI ""SAY HI"", Anh Tú, JSOL, ERIK, Dương Domic, Phạm Anh Duy",Anh Trai Say Hi,2024-06-24,323,117,184,18,2982,3036062
1IyaXs95EqH8emANUrhRwH,Nếu Ngày Mai Không Đến,Chillies,WM Vietnam,2019-05-22,298,85,178,48,2983,3026233
0mywd92xHBdXgEzLUSbCKK,"M.A.Y (feat. RPT MCK, Duy Andy & Yuno Bigboi)","RAP VIỆT, Duy Andy, RPT MCK, Yuno Bigboi",WM Vietnam,2020-09-24,185,123,142,14,2984,3023027
6sPPNhpEwwWte3OJslsr0f,TIKI TAKA,T-ARA,딩고뮤직,2021-11-15,197,24,-1,1,2985,3022829
5S1qhBgTprx5CFkLmmU95i,Lựa Chọn Của Em,"buitruonglinh, Vũ Phụng Tiên, Đậu Tất Đạt",LOOPS Music,2024-05-30,248,103,120,14,2986,3020929
2OBZtEg8DXhICWYd6yvicf,Từ A Đến Z (feat. 24k.Right),"RAP VIỆT, 24k.Right",DAT VIET VAC,2023-08-27,198,25,145,36,2987,3005129
0oL2jCTf9P9a7flY5mCpYu,Trở Về,"Wxrdie, JustaTee",Universal Music Indochina Distributed Labels,2024-11-12,194,78,102,43,2988,3000386
2pm1GTb24KWgbBHGKlYr0i,Victorious,K-ICM,Universal Music Indochina Distributed Labels,2021-10-07,236,6,116,47,2989,2982925
0dsDNSBWvZz4egLxbYZm3r,Xin loi anh qua phien,Đông Nhi,Universal Music Indochina,2018-03-28,151,21,56,16,2990,2982023
29VSQCxul5FNmpi4gVR7Qn,"THI SĨ (feat. Đức Phúc, ERIK, Phạm Anh Duy & Tage)","ANH TRAI ""SAY HI"", Đức Phúc, ERIK, Phạm Anh Duy, Tage",Anh Trai Say Hi,2024-07-08,288,116,146,24,2991,2951258
0RRaMSF6sPNAvMTntUiv8m,Đại Lộ Mặt Trời,Chillies,WM Vietnam,2024-01-04,272,71,127,11,2992,2910870
1nahzW3kfMuwReTka28tH5,Hold On,Justin Bieber,RBMG/Def Jam,2021-05-05,297,15,174,119,2993,2903940
06PmWcNQ2zyzzbC6w8CqZO,Hành Tinh Ánh Sáng,Vũ Cát Tường,Universal Music Indochina Distributed Labels,2020-12-25,297,32,123,57,2994,2903940
0Diod35Qw0viH7ee30W0To,Chập Chờn,Dương Domic,DAO Entertainment,2024-11-22,193,84,156,54,2995,2903682
7Acvy2L38SCipAeMPOK8Ro,HOLO,LeeHi,"Genie Music Corporation, Stone Music Entertainment",2020-06-26,273,88,139,9,2996,2896078
5pbc99769AMASq8pREi52a,Kỳ Vọng Sai Lầm,"Tăng Phúc, Nguyễn Đình Vũ, Yuno Bigboi",MIXUS,2022-09-26,222,109,133,16,2997,2895706
3fidy9x1CoAeDGZIsOTOKE,Chúng Ta Không Thuộc Về Nhau - Sky Tour 2019,Sơn Tùng M-TP,Universal Music Indochina Distributed Labels,2018-03-01,224,5,34,16,2998,2869734
4TsP3ww5zEXxuUdmkWIcqp,Love You Like Crazy,TAEYEON,SM Entertainment,2018-07-19,261,64,137,4,2999,2865164
0vXAYEWak7KiyGdbth8Gz6,Vì Điều Gì,"buitruonglinh, Minsicko, Dangrangto",LOOPS Music,2024-12-12,153,68,125,46,3000,2856338
5BL9QQTJNIuME3RE9Tgv3W,Chơi Vơi,"K-ICM, Trung Quân",Yin Yang Media,2022-04-20,278,1,103,41,3001,2852774
5sh8NLB5FULZqYZoLl1wac,Bất Chấp,WHEE!,Yin Yang Media,2020-10-13,184,144,152,15,3002,2852738
6AH74QQxzjqTsvj7lFQoqy,ĐOÁ PHÙ DUNG CUỐI CÙNG (feat. Đức Phúc),"ANH TRAI ""SAY HI"", Đức Phúc",Anh Trai Say Hi,2024-08-31,327,112,156,22,3003,2847755
2sUJxpZyYIAtJjy4ptfTK2,CẢM NHẬN (feat. Seachains),"RAP VIỆT, Seachains",WM Vietnam,2021-10-18,178,16,98,44,3004,2846069
6dkCXQoMZoEonJbbFYH83r,Phận Hoa Rơi,"K-ICM, Vicky Nhung",POPS WORLDWIDE,2021-12-03,236,2,83,84,3005,2831558
1Cv9w0KLlrz0t4ExKO76QE,TALAGI,"kidsai, Dangrangto, WHENITSASUNNIDAY",kidsai,2024-11-01,223,119,-1,21,3006,2825946
5RGf8qn1TBWVplLyyKUsuV,Blood Sweat & Tears,BTS,BIGHIT MUSIC,2015-06-16,226,23,196,182,3007,2825277
3BxudWClGx0k55q5VeIxl7,Con kể Ba nghe,"Obito, Shiki",12 trái lê,2023-10-10,185,72,103,5,3008,2820330
4H2C2CDs2QrO9xuStligzF,Thuyền Không Bến Đợi (feat. Czee),"Trungg I.U, Czee",Yin Yang Media,2024-01-10,335,135,180,10,3009,2813311
3FARQP8fA49bSsTWjNyWmY,Secret Story of the Swan,IZ*ONE,"Genie Music Corporation, Stone Music Entertainment",2020-06-04,317,57,90,17,3010,2812619
4RwQ5UUOgphhjBM8zF62RQ,Ném Câu Yêu Vào Không Trung,Hoàng Dũng,Lirico Entertainment,2022-08-24,236,27,31,8,3011,2807925
7len778YJVqS6VHtUZ9SrG,Take It Easy (feat. Liu Grace),"RAP VIỆT, Liu Grace",DAT VIET VAC,2023-08-06,165,23,152,41,3012,2777470
5AmFbL7MClvRYfzae0EUHn,"NỖI ĐAU NGÂY DẠI (feat. HIEUTHUHAI, Đức Phúc & Công Dương)","ANH TRAI ""SAY HI"", HIEUTHUHAI, Đức Phúc, Công Dương",Anh Trai Say Hi,2024-06-24,259,163,-1,5,3013,2772483
2QCbYz4XN9mzi5LJBuB3iP,Chúng Ta Rồi Sẽ Hạnh Phúc (Hướng Dương Ngược Nắng),Jack - J97,MaiDao Music,2023-12-12,232,84,90,3,3014,2758053
66KCoeGPimoVR3FInucM9Q,BACK TO HOMETOWN (TRỞ VỀ QUÊ NHÀ) [feat. Sol7],"RAP VIỆT, Sol7",WM Vietnam,2021-11-01,176,16,168,75,3015,2745545
7ho5xWwyYi7KJzJxyM1sPJ,CHUYỂN KÊNH (sản phẩm này không phải là thuốc),Ngọt,Ngọt,2019-10-06,276,19,174,56,3016,2720083
0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,Atlantic Records UK,2017-12-06,253,22,182,1201,3017,2718791
20dKGpfnO9Nl36cculKee8,HẾT THỜI,Ngọt,Ngọt,2019-10-06,393,33,162,22,3018,2716943
6lBrTMmXE8XtnPNQdUocSo,Tiến Hoá (feat. Ricky Star),"RAP VIỆT, Ricky Star",WM Vietnam,2020-12-15,196,57,108,7,3019,2716885
6MbHcqR7IBGUR8cUE9aLS4,In The Rain,"hooligan., Kim Kunni",Sony Music Entertainment,2021-09-30,218,73,150,61,3020,2698863
3yVR75LhLsVbpqORZscJZx,Trong Sương (feat. MinhLai),"RAP VIỆT, MinhLai",DAT VIET VAC,2023-06-25,174,63,138,38,3021,2698319
2MFqzQ3eJPM1dHCaioyU1s,"SOS (feat. RHYDER, Captain, Quang Hùng MasterD, WEAN & Ali Hoàng Dương)","ANH TRAI ""SAY HI"", RHYDER, CAPTAIN BOY, Quang Hùng MasterD, WEAN, Ali Hoàng Dương",Anh Trai Say Hi,2024-08-26,279,108,145,13,3022,2693325
69CA72t8PPWgEFExXhuqII,Trống Cơm,"Cường Seven, SOOBIN, Tự Long",Universal Music Indochina Distributed Labels,2024-07-27,254,64,112,18,3023,2680851
5ouNakSA4Ys0aJvoFBJtXn,Honest,Bazzi,iamcosmic,2016-09-08,201,66,164,7,3024,2622123
0g7d8Y9Y2BP8qFZDzngnSz,Finding You,"Chi Pu, Hứa Kim Tuyền",The First Management,2024-05-23,191,43,95,23,3025,2613248
4vjpLMyL3ZO6aphdYr8XYw,i'm so tired...,"Lauv, Troye Sivan",Lauv,2020-02-23,206,6,185,494,3026,2610934
1HfMVBKM75vxSfsQ5VefZ5,Lose You To Love Me,Selena Gomez,Interscope Records,2019-10-20,195,10,44,71,3027,2607274
2mYjBkAtCUXRG2ioQmv3Rm,Phân Thân,Low G,Nhà Hóa Học Đống Đa,2022-05-25,173,73,105,7,3028,2601609
7sEIHN9lpk8ad8iIAYnR5Y,Dear (feat. Lê Hiếu),"Gonzo, Lê Hiếu",Spacespeakers,2023-02-16,260,37,186,44,3029,2593765
4YrI4tUJTzqi1hfvICCJPD,Gió,Jank,CMG,2023-02-17,278,80,134,14,3030,2588025
3puPTaE5acvWNGaNSoM3wT,Bao Giờ Lấy Vợ (feat. Right & Anh Tú),"RAP VIỆT, 24k.Right, Anh Tú",DAT VIET VAC,2023-06-04,192,159,159,11,3031,2569171
0ILLzffYNqZih4UcS4ZXIm,Hết Nhạc Con Về,"Duy B, Not Afraid Music, Mason Nguyen",SKY Music JSC,2021-04-22,194,154,-1,17,3032,2568803
5XK9xF4Wu2ch0zSPSHHuqv,Nước Hoa,"Kay Trần, Cường Seven, Kiên Ứng, SOOBIN",Universal Music Indochina Distributed Labels,2024-06-29,160,98,137,15,3033,2536964
3kY1Z7YzHrgp70d7c8hPZw,Thầy Nam (feat. RPT Gonzo),"RAP VIỆT, Gonzo",WM Vietnam,2018-03-01,331,35,137,36,3034,2536306
3wrzXRNJVxwOByPpYjyujB,Và Ngày Nào Đó (feat. Vũ Thảo My),"Studio Party, Quang Trung, Vũ Thảo My",Yin Yang Media,2022-03-16,270,100,176,57,3035,2522911
5OrpSDeWfWr33q0a5Ydfhr,MẸ YÊU CON,"Cường Seven, Phan Đinh Tùng, Bằng Kiều, Jun Phạm, Tự Long, Trương Thế Vinh, Tuấn Hưng, SOOBIN, S.T Sơn Thạch, Kay Trần, BB Trần, (S)TRONG, Kiên Ứng",Universal Music Indochina Distributed Labels,2024-10-19,305,65,173,26,3036,2518004
0cOBMETjhxublnnwhbnzJO,Reality,"Lost Frequencies, Janieck",Armada Music Albums,2018-03-01,178,30,198,195,3037,2511795
7h5JV2j5wEwMP2hQE12Nk4,Roses,Finn Askew,Polydor Records,2018-03-01,249,68,88,39,3038,2499986
6ecdnYq7ob5tvxlT3U2xwV,Nu Cep,Wxrdie,Universal Music Indochina Distributed Labels,2024-11-12,155,141,-1,41,3039,2496433
2UB6ssUz3WGVbLK1rFPpgZ,Vô Điều Kiện,"Obito, Shiki",12 trái lê,2023-10-10,152,67,94,5,3040,2484247
3BnD2G2bRvtRiLssSQY8oE,Buồn Không Thể Buông,Trung Quân,Yin Yang Media,2022-09-30,255,157,167,15,3041,2471485
0MOxfxgqBnCmy63x58ChdP,Đừng Tin Her,"B Ray, Young H, Masew",Great Entertainment,2021-03-12,292,116,158,11,3042,2466663
672opkM0hHxsbnLCQsrEvD,Chán Gái 707,Low G,Rap Nhà Làm,2021-01-28,134,69,-1,89,3043,2457975
1He7z9P4RbIAa0rNCUaIMN,Những Kẻ Mộng Mơ,"SOOBIN, Tiến Luật, Tuấn Hưng, Quốc Thiên, Rhymastic, Tự Long",Universal Music Indochina Distributed Labels,2024-08-10,294,55,140,22,3044,2457802
2FVpOsjT1iquZ3SpCjZ9Ne,Telepathy,BTS,BIGHIT MUSIC,2021-01-28,134,6,162,247,3045,2457202
7Ebm9NxzNhUX2FxzBl1kwm,02 Mơ Làm Ma,"Ngọt, Thỏ Trauma",Ngọt,2024-02-23,177,15,65,9,3046,2450906
3PJbFJImi0QMxDCUKFBfbU,Hồng không gai,"Winno, SpideyBoy",Yin Yang Media,2024-02-14,225,110,110,6,3047,2443412
22oXPVbCf30gA4uMIvPvpP,Thói Quen,"Wren Evans, EVY",Universal Music Indochina,2022-10-14,213,88,173,27,3048,2436929
5EejTyYwzTK8VsolyWqtzj,Trốn Tìm,7UPPERCUTS,7Uppercuts,2022-07-14,159,134,134,2,3049,2435983
6pj8ntaFwK9Ds3aJy9TOXu,Thanh Âm Miền Núi (feat. Double2T & Vũ Thảo My),"RAP VIỆT, Double2T, Vũ Thảo My",DAT VIET VAC,2023-07-02,178,108,180,29,3050,2433389
0YJ3fxavN7Sms9TlNxWUhf,BUỒN không thể BUÔNG (Piano Version),MiiNa,Yin Yang Media,2022-04-22,244,91,132,30,3051,2431537
2axlAOp86SPuqSBlwLw4WM,101520 (feat. Sol7 & prettyXIX),"RAP VIỆT, Sol7, prettyXIX",DAT VIET VAC,2021-12-22,194,28,126,40,3052,2430615
1ayp8veQBb6NRZepn7ENm6,Lạ Lùng,Vũ.,WM Vietnam,2018-03-07,197,12,27,613,3053,2405864
249fiLJ8fFXYLL4NNjjgXT,Muộn Màng Là Từ Lúc,Mỹ Tâm,MT Entertainment,2017-02-10,283,4,149,659,3054,2402855
67SnHLuHADZ2r5FkYbON0A,Nơi Ta Sống (feat. Long Nón Lá & Mikelodic),"RAP VIỆT, Long Nón Lá, Lãng",DAT VIET VAC,2023-07-23,180,24,46,10,3055,2400967
02it69GkrLMFN7Jisv8NGO,016 Tan Du,Solsilva,LOOPS Music,2021-09-05,136,164,169,3,3056,2399804
5Fmtix3LkYpcXI7nVFpEyC,"Quá Khứ Đôi, Hiện Tại Đơn",Đức Phúc,Duc Phuc,2022-09-24,311,22,124,37,3057,2399796
6txxBgd8DkLsPOAEzFQeCk,"Đây Là Rap Việt (feat. Binz, JustaTee, Rhymastic, Wowy, Karik & Suboi)","RAP VIỆT, Binz, JustaTee, Rhymastic, Wowy, Karik, Suboi",WM Vietnam,2018-03-01,267,72,87,12,3058,2358147
6SlgEjTI7VVT7FVFfDAx17,Lạc,Rhymastic,Spacespeakers,2021-10-22,238,70,194,24,3059,2351585
4sVDVvUWxrcff0RED8Is3O,Ôm Trọn Nỗi Nhớ,Rum,Zing MP3,2019-07-22,250,137,163,17,3060,2336215
4XZxalvnG4Yo8YZLuiT1kV,"Tough Love (feat. Agnes, Vargas & Lagola)","Avicii, Agnes, Vargas & Lagola",Universal Music AB,2019-07-03,213,65,88,6,3061,2335798
0SMpkybKsjUeONDdUCW69e,Thờ ơ,WEAN,M Music Records,2024-08-28,165,104,126,18,3062,2327540
79ME0P8ch9estARqe674HK,Tiền Nhiều Để Làm Gì (feat. Gducky),"RAP VIỆT, GDucky",WM Vietnam,2020-10-19,202,8,144,132,3063,2319941
630sXRhIcfwr2e4RdNtjKN,Rewrite The Stars,"Zac Efron, Zendaya",Atlantic Records,2017-12-06,230,23,78,19,3064,2313147
4ZEcVT9Po6mt11r7dr95jB,Vẫn,"24k.Right, Hipz, Huỳnh Tú",Universal Music Indochina,2023-09-09,238,72,108,6,3065,2298058
3pyHABNUu0QxeyH1x8p7yf,Gặp Nhưng Không Ở Lại,"Hiền Hồ, Vương Anh Tú",Zing MP3,2018-03-01,341,1,158,583,3066,2281998
0WjdaO545q9Qn4SQtzRQu9,TRÌNH,HIEUTHUHAI,M Music Records,2024-11-07,275,52,152,24,3067,2280203
3DKpA54hrFIdPN6AtL9HXa,I'll Never Love Again - Film Version - Radio Edit,"Lady Gaga, Bradley Cooper",A Star is Born OST,2018-03-01,219,15,163,67,3068,2277565
3WdCkvx0UuxVaSIWibty1g,Chẳng Thể Giữ Lấy Chẳng Đành Buông Tay,Ngô Kiến Huy,Yin Yang Media,2018-03-01,228,120,120,3,3069,2276500
0KnWLhf5GqPEC4m7sHhxrY,Cơn Mưa Rào,"Văn Mai Hương, Negav, Hứa Kim Tuyền",Yin Yang Media,2023-10-24,225,134,162,6,3070,2275961
5wlmsadB0zsKp9x4Cahy5A,T.A.O (The Ambitious One) [feat. Tage],"RAP VIỆT, Tage",WM Vietnam,2020-12-04,213,102,-1,5,3071,2268578
5B03nSG8pLE48jh7kmasuL,Levels - Radio Edit,Avicii,Universal Music AB,2015-07-10,215,4,54,11,3072,2267972
30CXPFiHrPmKxAxPpiMlLw,Không Ra Gì,Trúc Nhân,POPS WORLDWIDE,2024-11-12,205,100,118,19,3073,2263809
54EzTMmlLYab5d9psfwmxZ,Bắt Vía (feat. Wren Evans & Mew Amazing),"Hoàng Thùy Linh, Wren Evans, Mew Amazing",The Leader Entertainment,2022-08-11,204,23,166,22,3074,2239111
64uzIqhEOq1veSVO03Ux7D,một bài hát không vui mấy,T.R.I,Universal Music Indochina Distributed Labels,2024-12-05,234,88,182,43,3075,2236090
2g4tRvSuOVNAz4p3Yfwy2O,Anh Không Thể,"MONO, Onionn.",M Music Records,2022-08-18,220,109,189,24,3076,2234029
6uAFJ75WDAoAPyCWJAtvks,Good In Bed,Dua Lipa,Warner Records,2018-10-06,243,59,151,6,3077,2232683
7EQXCCO0xstuBXwnJ93pWE,Khô Khan,Cá Hồi Hoang,Lumif Recordings,2019-07-31,260,173,-1,1,3078,2221751
5P7kRfpLaQRQsHKhgqximh,Tay-Lai Pr0 (Tây-Lai Pr0) [feat. JustaTee & Double2T],"RAP VIỆT, JustaTee, Double2T",DAT VIET VAC,2023-09-10,258,25,117,22,3079,2213291
6pUHvM8e4EFO4gWW9vo2UJ,XTC (Xích Thêm Chút) (Remix),"Rapital, Groovie Lã Thắng, tlinh, RPT MCK",M Music Records,2021-06-28,123,87,87,253,3080,2211424
6iu311jZAJFLPgoIWgrA72,BANG BANG BANG,BIGBANG,YG Entertainment,2017-03-27,236,107,125,2,3081,2209569
02NkFtyzVNT3ZYAjCmVpby,Liệu Anh Có Thể Yêu Em?,Khắc Việt,VHD Entertainment Limited Liability Company,2017-03-18,242,57,-1,5,3082,2206446
1B4oyFrY6oAfg2it7iMsyC,16,"Obito, Shiki",12 trái lê,2023-10-10,175,60,95,5,3083,2205605
5gn0Df0Aa7EM98shC3daR6,Nỗi Đau Đính Kèm,"Anh Tú Atus, RHYDER",LOOPS Music,2024-12-10,197,114,142,32,3084,2204658
3edMkFV4BwGeqt45bPhzIw,HONGKONG12 (feat. MC 12),"Nguyễn Trọng Tài, MC 12",Yin Yang Media,2019-10-20,75,19,171,282,3085,2201359
1UN5BrYtooQPLcobYEqMNH,Cự Tuyệt,Hồ Ngọc Hà,Ho Ngoc Ha Entertainment,2018-03-01,263,17,96,89,3086,2190065
5eGbP1SbQNRmgARjGclv1m,Chưa Quên Người Yêu Cũ - Live Version,Hà Nhi,Ha Nhi,2022-06-02,336,75,-1,16,3087,2188971
3pbbEjmAWUHbGgWV8evyfd,Em Chào Tết,Bích Phương,SKY Music JSC,2020-01-01,189,45,65,16,3088,2188060
1j4kHkkpqZRBwE0A4CN4Yv,Dusk Till Dawn (feat. Sia) - Radio Edit,"ZAYN, Sia",RCA Records Label,2013-07-04,306,56,190,624,3089,2171700
10AZ3ChoIGMxvcCoFsoFjf,nhạt-fine,GREY D,M Music Records,2024-04-08,212,59,140,7,3090,2161622
6oG0E8FNTzwsKpOWFq6Wq2,Quên Anh Đi,MONO,M Music Records,2022-08-18,246,31,162,60,3091,2153396
3keyZ8cXkQ57melgiAsJ5m,Người Ôm Pháo Hoa,Đông Nhi,6th Sense Entertainment JSC,2023-04-21,179,35,166,24,3092,2149024
4qrWuGE4Qu9RRVZVpMKWyw,"Hot Shot, Dlow (feat. Dlow)","RAP VIỆT, Dlow",DAT VIET VAC,2023-07-02,164,68,139,31,3093,2137684
